<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURCHF,20251105,093100,0.93068,0.93071,0.93067,0.93069,34340000
EURCHF,20251105,093200,0.93072,0.93075,0.93065,0.93065,47360000
EURCHF,20251105,093300,0.93063,0.93064,0.93055,0.93056,42290000
EURCHF,20251105,093400,0.93058,0.93058,0.93051,0.93058,27440000
EURCHF,20251105,093500,0.93057,0.93067,0.93053,0.93067,40030000
EURCHF,20251105,093600,0.93066,0.93067,0.9306,0.9306,24070000
EURCHF,20251105,093700,0.9306,0.93066,0.9306,0.93062,34410000
EURCHF,20251105,093800,0.93063,0.9307,0.93062,0.9307,28040000
EURCHF,20251105,093900,0.9307,0.93075,0.93065,0.93068,55380000
EURCHF,20251105,094000,0.93067,0.93067,0.93059,0.93065,64400000
EURCHF,20251105,094100,0.93066,0.93072,0.93059,0.93072,89250000
EURCHF,20251105,094200,0.93074,0.93078,0.93066,0.93066,38760000
EURCHF,20251105,094300,0.93065,0.93066,0.9306,0.93061,35300000
EURCHF,20251105,094400,0.93062,0.93067,0.93062,0.93066,30640000
EURCHF,20251105,094500,0.93066,0.93067,0.93059,0.93062,75590000
EURCHF,20251105,094600,0.93061,0.93072,0.93061,0.93069,32580000
EURCHF,20251105,094700,0.93068,0.93072,0.93066,0.9307,41220000
EURCHF,20251105,094800,0.9307,0.93072,0.93066,0.9307,35660000
EURCHF,20251105,094900,0.93071,0.93075,0.9307,0.93075,33480000
EURCHF,20251105,095000,0.93074,0.93078,0.93069,0.93075,62950000
EURCHF,20251105,095100,0.93074,0.93074,0.93066,0.93067,42200000
EURCHF,20251105,095200,0.93068,0.93077,0.93068,0.93077,41620000
EURCHF,20251105,095300,0.93078,0.93087,0.93078,0.93084,26540000
EURCHF,20251105,095400,0.93084,0.9309,0.93084,0.93087,25210000
EURCHF,20251105,095500,0.93088,0.93089,0.93085,0.93087,31360000
EURCHF,20251105,095600,0.93087,0.93089,0.93087,0.93088,33650000
EURCHF,20251105,095700,0.93087,0.93088,0.93085,0.93085,28550000
EURCHF,20251105,095800,0.93085,0.93091,0.93085,0.93087,30200000
EURCHF,20251105,095900,0.93089,0.9309,0.93084,0.93087,46070000
EURCHF,20251105,100000,0.93088,0.93093,0.93088,0.93091,34850000
EURCHF,20251105,100100,0.93092,0.93094,0.93083,0.93085,61210000
EURCHF,20251105,100200,0.93083,0.93087,0.93072,0.93074,86490000
EURCHF,20251105,100300,0.93076,0.93091,0.93076,0.93087,131550000
EURCHF,20251105,100400,0.93088,0.9309,0.93084,0.93086,54870000
EURCHF,20251105,100500,0.93086,0.9309,0.93083,0.93084,62510000
EURCHF,20251105,100600,0.93086,0.93087,0.93079,0.93084,61320000
EURCHF,20251105,100700,0.93083,0.93086,0.93077,0.93085,47600000
EURCHF,20251105,100800,0.93084,0.9309,0.9308,0.93086,69540000
EURCHF,20251105,100900,0.93086,0.93101,0.93086,0.93095,59610000
EURCHF,20251105,101000,0.93096,0.93103,0.93095,0.93103,67720000
EURCHF,20251105,101100,0.93105,0.93106,0.93101,0.93106,68210000
EURCHF,20251105,101200,0.93107,0.93116,0.93107,0.93114,36890000
EURCHF,20251105,101300,0.93114,0.93118,0.93108,0.9311,59080000
EURCHF,20251105,101400,0.93111,0.93114,0.9311,0.93114,13800000
EURCHF,20251105,101500,0.93116,0.93131,0.93116,0.93131,47400000
EURCHF,20251105,101600,0.93131,0.93134,0.9312,0.93121,26540000
EURCHF,20251105,101700,0.93121,0.93131,0.93117,0.93131,56060000
EURCHF,20251105,101800,0.93132,0.93139,0.93128,0.93137,66710000
EURCHF,20251105,101900,0.93138,0.93141,0.93133,0.93133,47420000
EURCHF,20251105,102000,0.93133,0.93135,0.93128,0.9313,26320000
EURCHF,20251105,102100,0.93129,0.93141,0.93129,0.93138,56660000
EURCHF,20251105,102200,0.93138,0.93142,0.93135,0.93135,47230000
EURCHF,20251105,102300,0.93136,0.93141,0.93136,0.9314,31200000
EURCHF,20251105,102400,0.9314,0.93144,0.93136,0.93144,47840000
EURCHF,20251105,102500,0.93144,0.93148,0.93133,0.93143,85760000
EURCHF,20251105,102600,0.93142,0.93157,0.93142,0.93157,47810000
EURCHF,20251105,102700,0.93157,0.93158,0.93156,0.93158,28890000
EURCHF,20251105,102800,0.93159,0.93167,0.93159,0.93165,40270000
EURCHF,20251105,102900,0.93164,0.93165,0.93162,0.93164,23080000
EURCHF,20251105,103000,0.93165,0.93172,0.93165,0.93168,38550000
EURCHF,20251105,103100,0.93168,0.93176,0.93168,0.93169,83530000
EURCHF,20251105,103200,0.93168,0.93178,0.93168,0.93175,37900000
EURCHF,20251105,103300,0.93174,0.93176,0.93153,0.93156,84620000
EURCHF,20251105,103400,0.93156,0.93163,0.93151,0.93162,62100000
EURCHF,20251105,103500,0.93161,0.93161,0.93146,0.93147,51320000
EURCHF,20251105,103600,0.93146,0.93147,0.93139,0.93141,32590000
EURCHF,20251105,103700,0.93142,0.93142,0.9314,0.93142,17840000
EURCHF,20251105,103800,0.93142,0.93152,0.93142,0.93149,31260000
EURCHF,20251105,103900,0.93151,0.93156,0.9315,0.93156,21280000
EURCHF,20251105,104000,0.93156,0.9316,0.93155,0.93157,27340000
EURCHF,20251105,104100,0.93157,0.93161,0.93157,0.9316,14320000
EURCHF,20251105,104200,0.9316,0.93163,0.93157,0.93157,29990000
EURCHF,20251105,104300,0.93156,0.93157,0.93149,0.93151,25260000
EURCHF,20251105,104400,0.93149,0.93149,0.93145,0.93146,20530000
EURCHF,20251105,104500,0.93146,0.93151,0.93137,0.93137,32140000
EURCHF,20251105,104600,0.93136,0.93136,0.93127,0.93133,31480000
EURCHF,20251105,104700,0.93133,0.93135,0.93131,0.93132,27360000
EURCHF,20251105,104800,0.9313,0.9313,0.9312,0.9312,34410000
EURCHF,20251105,104900,0.93121,0.93127,0.93116,0.93125,38400000
EURCHF,20251105,105000,0.93126,0.93126,0.93114,0.93115,38280000
EURCHF,20251105,105100,0.93113,0.93113,0.93101,0.93102,51540000
EURCHF,20251105,105200,0.93101,0.93101,0.93097,0.931,18740000
EURCHF,20251105,105300,0.931,0.93101,0.93093,0.93093,56660000
EURCHF,20251105,105400,0.93093,0.93093,0.93086,0.93089,47200000
EURCHF,20251105,105500,0.9309,0.93095,0.93088,0.93093,41970000
EURCHF,20251105,105600,0.93092,0.93092,0.93084,0.93084,49550000
EURCHF,20251105,105700,0.93084,0.93085,0.9308,0.93084,35100000
EURCHF,20251105,105800,0.93084,0.93098,0.93084,0.93094,74880000
EURCHF,20251105,105900,0.93094,0.93094,0.93089,0.93093,50510000
EURCHF,20251105,110000,0.93091,0.93097,0.93087,0.93094,89920000
EURCHF,20251105,110100,0.93093,0.93098,0.93089,0.93097,69270000
EURCHF,20251105,110200,0.93097,0.931,0.93092,0.93093,95860000
EURCHF,20251105,110300,0.93093,0.93098,0.93091,0.93091,45050000
EURCHF,20251105,110400,0.93091,0.93098,0.93091,0.93091,48930000
EURCHF,20251105,110500,0.9309,0.9309,0.93085,0.93089,35050000
EURCHF,20251105,110600,0.93091,0.93095,0.9309,0.93094,33960000
EURCHF,20251105,110700,0.93093,0.93096,0.93091,0.93091,48980000
EURCHF,20251105,110800,0.93091,0.93093,0.9309,0.93091,46750000
EURCHF,20251105,110900,0.9309,0.93091,0.93084,0.93088,54800000
EURCHF,20251105,111000,0.93087,0.93091,0.93087,0.93089,41290000
EURCHF,20251105,111100,0.93089,0.93089,0.93085,0.93086,25020000
EURCHF,20251105,111200,0.93087,0.93087,0.9308,0.9308,29600000
EURCHF,20251105,111300,0.9308,0.93085,0.93079,0.93085,61700000
EURCHF,20251105,111400,0.93083,0.93083,0.93077,0.9308,37020000
EURCHF,20251105,111500,0.9308,0.93084,0.93079,0.9308,43590000
EURCHF,20251105,111600,0.93078,0.93079,0.93072,0.93078,67970000
EURCHF,20251105,111700,0.93079,0.93079,0.93073,0.93073,61900000
EURCHF,20251105,111800,0.93073,0.9308,0.93072,0.93076,51120000
EURCHF,20251105,111900,0.93076,0.93085,0.93076,0.93083,59810000
EURCHF,20251105,112000,0.93085,0.93091,0.93084,0.93085,28780000
EURCHF,20251105,112100,0.93084,0.93084,0.93075,0.93076,50120000
EURCHF,20251105,112200,0.93076,0.93077,0.93072,0.93075,36940000
EURCHF,20251105,112300,0.93074,0.93076,0.93071,0.93074,42820000
EURCHF,20251105,112400,0.93076,0.93077,0.93072,0.93075,39340000
EURCHF,20251105,112500,0.93074,0.93074,0.9307,0.9307,30140000
EURCHF,20251105,112600,0.93071,0.93071,0.93068,0.93069,28560000
EURCHF,20251105,112700,0.93068,0.93071,0.93062,0.93063,33330000
EURCHF,20251105,112800,0.93066,0.93067,0.93055,0.93056,59860000
EURCHF,20251105,112900,0.93055,0.93066,0.93053,0.93063,100930000
EURCHF,20251105,113000,0.93063,0.93069,0.93062,0.93068,98650000
EURCHF,20251105,113100,0.93066,0.93072,0.93066,0.93071,32370000
EURCHF,20251105,113200,0.9307,0.93074,0.93069,0.93069,32040000
EURCHF,20251105,113300,0.93069,0.93069,0.93064,0.93064,43800000
EURCHF,20251105,113400,0.93063,0.9307,0.93062,0.9307,41730000
EURCHF,20251105,113500,0.93069,0.9307,0.93064,0.93066,29230000
EURCHF,20251105,113600,0.93068,0.93071,0.93068,0.93071,25640000
EURCHF,20251105,113700,0.93071,0.93081,0.93069,0.93078,39750000
EURCHF,20251105,113800,0.93079,0.93081,0.93078,0.93079,25180000
EURCHF,20251105,113900,0.93079,0.93083,0.93076,0.93083,41590000
EURCHF,20251105,114000,0.93083,0.93086,0.93081,0.93085,33960000
EURCHF,20251105,114100,0.93084,0.93091,0.93084,0.93086,36500000
EURCHF,20251105,114200,0.93086,0.9309,0.93085,0.93089,23920000
EURCHF,20251105,114300,0.9309,0.93093,0.93089,0.93092,36130000
EURCHF,20251105,114400,0.93092,0.93093,0.93078,0.93079,30280000
EURCHF,20251105,114500,0.93078,0.93081,0.93076,0.93077,21590000
EURCHF,20251105,114600,0.93079,0.93081,0.93069,0.93079,38460000
EURCHF,20251105,114700,0.93079,0.93079,0.93076,0.93076,23220000
EURCHF,20251105,114800,0.93077,0.93077,0.9307,0.9307,29540000
EURCHF,20251105,114900,0.9307,0.93075,0.93067,0.93074,38870000
EURCHF,20251105,115000,0.93073,0.93074,0.93065,0.93072,39640000
EURCHF,20251105,115100,0.93072,0.93072,0.93061,0.93062,23080000
EURCHF,20251105,115200,0.93063,0.93066,0.93059,0.93064,35900000
EURCHF,20251105,115300,0.93064,0.93066,0.93061,0.93061,38790000
EURCHF,20251105,115400,0.9306,0.93062,0.93056,0.93057,88220000
EURCHF,20251105,115500,0.93056,0.93057,0.93055,0.93055,38540000
EURCHF,20251105,115600,0.93055,0.93056,0.93055,0.93055,20820000
EURCHF,20251105,115700,0.93055,0.93061,0.93055,0.93059,47290000
EURCHF,20251105,115800,0.93059,0.93059,0.93052,0.93053,36540000
EURCHF,20251105,115900,0.93052,0.93056,0.93051,0.93056,37000000
EURCHF,20251105,120000,0.93055,0.93058,0.93051,0.93053,84920000
EURCHF,20251105,120100,0.93055,0.93064,0.93051,0.93061,51990000
EURCHF,20251105,120200,0.93063,0.93064,0.93054,0.93057,72680000
EURCHF,20251105,120300,0.93059,0.93061,0.93057,0.93059,26920000
EURCHF,20251105,120400,0.93059,0.93059,0.93051,0.93051,45810000
EURCHF,20251105,120500,0.93051,0.93057,0.9305,0.93053,37760000
EURCHF,20251105,120600,0.93053,0.93054,0.93047,0.93047,48470000
EURCHF,20251105,120700,0.93047,0.93049,0.93042,0.93043,41570000
EURCHF,20251105,120800,0.93043,0.93045,0.9304,0.93041,27790000
EURCHF,20251105,120900,0.9304,0.93047,0.93039,0.93047,31560000
EURCHF,20251105,121000,0.93045,0.93052,0.93044,0.93049,52080000
EURCHF,20251105,121100,0.93049,0.93049,0.93037,0.93039,39350000
EURCHF,20251105,121200,0.93039,0.93043,0.93036,0.93038,47380000
EURCHF,20251105,121300,0.93038,0.93041,0.93032,0.93041,44920000
EURCHF,20251105,121400,0.93039,0.93041,0.93035,0.93037,45990000
EURCHF,20251105,121500,0.93037,0.93041,0.9303,0.9303,55530000
EURCHF,20251105,121600,0.9303,0.93039,0.9303,0.93038,45580000
EURCHF,20251105,121700,0.93038,0.93064,0.93038,0.93063,67860000
EURCHF,20251105,121800,0.93063,0.93069,0.93061,0.93065,63820000
EURCHF,20251105,121900,0.93065,0.9307,0.93065,0.9307,12570000
EURCHF,20251105,122000,0.93069,0.93069,0.93059,0.93061,92340000
EURCHF,20251105,122100,0.9306,0.93064,0.93058,0.9306,50590000
EURCHF,20251105,122200,0.93061,0.93061,0.93054,0.93057,37040000
EURCHF,20251105,122300,0.93056,0.9306,0.93051,0.93056,53080000
EURCHF,20251105,122400,0.93057,0.93057,0.93052,0.93052,32240000
EURCHF,20251105,122500,0.93053,0.93054,0.93047,0.93047,21200000
EURCHF,20251105,122600,0.93048,0.9305,0.93045,0.93048,38000000
EURCHF,20251105,122700,0.93048,0.93049,0.93044,0.93045,54390000
EURCHF,20251105,122800,0.93044,0.93044,0.93037,0.93037,26770000
EURCHF,20251105,122900,0.93038,0.93039,0.93037,0.93039,14460000
EURCHF,20251105,123000,0.93037,0.93045,0.93037,0.93041,32380000
EURCHF,20251105,123100,0.9304,0.93046,0.9304,0.93046,22260000
EURCHF,20251105,123200,0.93047,0.93049,0.93043,0.93045,46500000
EURCHF,20251105,123300,0.93045,0.93049,0.93045,0.93048,33040000
EURCHF,20251105,123400,0.93049,0.93049,0.93047,0.93048,14240000
EURCHF,20251105,123500,0.93049,0.9306,0.93049,0.93059,54440000
EURCHF,20251105,123600,0.93061,0.93061,0.93055,0.93058,53540000
EURCHF,20251105,123700,0.93058,0.93061,0.93057,0.93058,26400000
EURCHF,20251105,123800,0.9306,0.93064,0.9306,0.93062,35240000
EURCHF,20251105,123900,0.93061,0.93062,0.93053,0.93053,35840000
EURCHF,20251105,124000,0.93052,0.93053,0.93044,0.93044,34460000
EURCHF,20251105,124100,0.93043,0.93047,0.93043,0.93047,24430000
EURCHF,20251105,124200,0.9305,0.93051,0.93045,0.93045,22840000
EURCHF,20251105,124300,0.93045,0.93054,0.93045,0.93053,38880000
EURCHF,20251105,124400,0.93054,0.93062,0.93054,0.93057,42650000
EURCHF,20251105,124500,0.93058,0.93068,0.93058,0.93068,53020000
EURCHF,20251105,124600,0.93066,0.93066,0.93058,0.93058,60050000
EURCHF,20251105,124700,0.93058,0.93058,0.93042,0.93043,49920000
EURCHF,20251105,124800,0.93042,0.93042,0.93036,0.93041,36660000
EURCHF,20251105,124900,0.9304,0.93042,0.93036,0.93036,39520000
EURCHF,20251105,125000,0.93038,0.93043,0.93034,0.93043,37480000
EURCHF,20251105,125100,0.9304,0.93052,0.9304,0.93048,53280000
EURCHF,20251105,125200,0.93049,0.93049,0.93044,0.93046,55740000
EURCHF,20251105,125300,0.93045,0.93046,0.93043,0.93046,34780000
EURCHF,20251105,125400,0.93045,0.93048,0.93042,0.93043,43940000
EURCHF,20251105,125500,0.93044,0.93044,0.93034,0.93037,45740000
EURCHF,20251105,125600,0.93038,0.93045,0.93037,0.9304,73620000
EURCHF,20251105,125700,0.93039,0.93047,0.93038,0.93047,63890000
EURCHF,20251105,125800,0.93045,0.93049,0.93043,0.93047,48280000
EURCHF,20251105,125900,0.93046,0.93049,0.93044,0.93047,48800000
EURCHF,20251105,130000,0.93046,0.93049,0.93041,0.93041,82020000
EURCHF,20251105,130100,0.93041,0.93041,0.9303,0.93032,55000000
EURCHF,20251105,130200,0.93031,0.93032,0.93028,0.9303,40540000
EURCHF,20251105,130300,0.9303,0.93036,0.9303,0.93033,52840000
EURCHF,20251105,130400,0.93034,0.93044,0.93032,0.93044,66110000
EURCHF,20251105,130500,0.93043,0.93045,0.93039,0.93044,64180000
EURCHF,20251105,130600,0.93043,0.93046,0.93041,0.93042,36600000
EURCHF,20251105,130700,0.93042,0.93048,0.93042,0.93047,52760000
EURCHF,20251105,130800,0.93046,0.93051,0.93044,0.93051,34400000
EURCHF,20251105,130900,0.93051,0.93066,0.93051,0.93066,73660000
EURCHF,20251105,131000,0.93067,0.93074,0.93064,0.9307,65230000
EURCHF,20251105,131100,0.93069,0.93075,0.93069,0.93072,51470000
EURCHF,20251105,131200,0.93071,0.93075,0.93061,0.93071,66950000
EURCHF,20251105,131300,0.93072,0.93077,0.93072,0.93074,36840000
EURCHF,20251105,131400,0.93073,0.93086,0.93062,0.93062,138940000
EURCHF,20251105,131500,0.93058,0.93088,0.93046,0.93085,256610000
EURCHF,20251105,131600,0.93085,0.93103,0.93085,0.93098,123940000
EURCHF,20251105,131700,0.93099,0.93099,0.93079,0.93092,102650000
EURCHF,20251105,131800,0.93091,0.93099,0.93086,0.9309,142970000
EURCHF,20251105,131900,0.9309,0.93093,0.93081,0.93093,182970000
EURCHF,20251105,132000,0.93095,0.93102,0.93095,0.93097,87020000
EURCHF,20251105,132100,0.93097,0.93101,0.93094,0.93094,97290000
EURCHF,20251105,132200,0.93094,0.93101,0.93086,0.93088,116340000
EURCHF,20251105,132300,0.93087,0.93091,0.93075,0.93075,112790000
EURCHF,20251105,132400,0.93077,0.93083,0.93075,0.93083,37120000
EURCHF,20251105,132500,0.93082,0.93093,0.93081,0.9309,121970000
EURCHF,20251105,132600,0.93089,0.93095,0.93085,0.93094,69280000
EURCHF,20251105,132700,0.93092,0.93094,0.93087,0.9309,36520000
EURCHF,20251105,132800,0.93089,0.93091,0.93078,0.93081,69180000
EURCHF,20251105,132900,0.93081,0.93082,0.93079,0.9308,50800000
EURCHF,20251105,133000,0.93079,0.931,0.93076,0.931,117620000
EURCHF,20251105,133100,0.931,0.93103,0.93097,0.931,69720000
EURCHF,20251105,133200,0.93101,0.93106,0.93098,0.93099,112870000
EURCHF,20251105,133300,0.93098,0.93107,0.93092,0.93107,121970000
EURCHF,20251105,133400,0.93108,0.93121,0.93108,0.93112,127780000
EURCHF,20251105,133500,0.93111,0.9312,0.9311,0.93113,84800000
EURCHF,20251105,133600,0.93113,0.93125,0.93112,0.9312,81720000
EURCHF,20251105,133700,0.9312,0.93121,0.9311,0.93114,58200000
EURCHF,20251105,133800,0.93114,0.93123,0.93112,0.93123,74560000
EURCHF,20251105,133900,0.93123,0.93125,0.93106,0.93107,93730000
EURCHF,20251105,134000,0.93107,0.93125,0.93104,0.93121,101740000
EURCHF,20251105,134100,0.9312,0.93131,0.93119,0.93127,145540000
EURCHF,20251105,134200,0.93126,0.93135,0.93109,0.93111,79860000
EURCHF,20251105,134300,0.93112,0.93112,0.93098,0.93098,69640000
EURCHF,20251105,134400,0.93098,0.93098,0.93085,0.93089,86250000
EURCHF,20251105,134500,0.93089,0.93089,0.93077,0.93079,69180000
EURCHF,20251105,134600,0.93079,0.93082,0.93077,0.93078,56640000
EURCHF,20251105,134700,0.93078,0.93079,0.93071,0.93073,72480000
EURCHF,20251105,134800,0.93073,0.93079,0.93063,0.93076,109560000
EURCHF,20251105,134900,0.93076,0.93078,0.93063,0.93064,126270000
EURCHF,20251105,135000,0.93064,0.93066,0.93052,0.93053,94340000
EURCHF,20251105,135100,0.93054,0.93063,0.93054,0.93061,94530000
EURCHF,20251105,135200,0.93059,0.93068,0.93059,0.93062,110060000
EURCHF,20251105,135300,0.93061,0.93062,0.93059,0.93062,56510000
EURCHF,20251105,135400,0.93064,0.9307,0.93061,0.93069,57880000
EURCHF,20251105,135500,0.93068,0.93069,0.9306,0.93062,59210000
EURCHF,20251105,135600,0.93063,0.93063,0.93053,0.93053,81380000
EURCHF,20251105,135700,0.93053,0.93055,0.93045,0.93049,85760000
EURCHF,20251105,135800,0.93048,0.93058,0.93044,0.93045,103590000
EURCHF,20251105,135900,0.93046,0.93048,0.93041,0.93047,57140000
EURCHF,20251105,140000,0.93047,0.9305,0.9304,0.93049,86530000
EURCHF,20251105,140100,0.9305,0.93053,0.93045,0.93045,105380000
EURCHF,20251105,140200,0.93044,0.93053,0.93042,0.93046,99550000
EURCHF,20251105,140300,0.93047,0.9305,0.93037,0.93041,223070000
EURCHF,20251105,140400,0.93042,0.93045,0.93037,0.93044,68480000
EURCHF,20251105,140500,0.93045,0.93053,0.93042,0.93051,117270000
EURCHF,20251105,140600,0.93051,0.93051,0.93046,0.9305,85010000
EURCHF,20251105,140700,0.93048,0.93052,0.93047,0.93049,52470000
EURCHF,20251105,140800,0.9305,0.93053,0.93044,0.9305,101210000
EURCHF,20251105,140900,0.9305,0.9305,0.93039,0.93041,81680000
